2026-04-06 19:19:54 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:12:18 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:12:37 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:12:37 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:12:41 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:12:41 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:14:03 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:14:03 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:18:56 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:18:56 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:19:25 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:19:25 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:19:31 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:19:31 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:19:36 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:19:36 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:19:42 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:19:42 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:19:45 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:19:45 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:19:49 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:19:49 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:19:55 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:19:55 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:19:55 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:19:55 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:20:32 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:20:32 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:21:48 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:21:48 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:22:01 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:22:01 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:22:42 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:22:42 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:22:54 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:22:54 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:23:23 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:23:23 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:23:34 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:23:34 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:24:17 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:24:17 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:24:21 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:24:21 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:27:30 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:27:30 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:28:10 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:28:10 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:28:15 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:28:15 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:28:22 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:28:22 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:28:28 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:28:28 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:28:43 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:28:43 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:28:43 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:28:43 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:29:15 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:29:15 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:29:34 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:29:34 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:29:48 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:29:48 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:30:23 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:30:23 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:31:12 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:31:12 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:31:27 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:31:27 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 23:15:07 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 23:15:07 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 23:15:25 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 23:15:25 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 23:15:31 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 23:15:31 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 23:15:38 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 23:15:38 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 23:15:46 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 23:15:46 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 23:15:46 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 23:15:46 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 23:16:14 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 23:16:14 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 23:23:20 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 23:23:20 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 23:23:35 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 23:23:35 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 23:24:03 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 23:24:03 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 23:24:45 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 23:24:45 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 23:24:48 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 23:24:48 | src.utils.logger_setup | INFO     | <module>:32 | FastAPI backend started
2026-04-06 23:28:05 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 23:28:05 | src.utils.logger_setup | INFO     | <module>:32 | FastAPI backend started
2026-04-06 23:28:46 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 23:28:46 | src.utils.logger_setup | INFO     | <module>:32 | FastAPI backend started
2026-04-06 23:34:57 | src.utils.logger_setup | INFO     | extract_and_validate_vision_data:62 | Vision data validated: {'rpm': 5000, 'speed': 119, 'load': 0, 'temp': 100, 'dtc': 'P0100'}
2026-04-06 23:34:57 | src.utils.logger_setup | INFO     | log_execution_time:108 | ⏱️ Vision_Extraction took 6338.83ms
2026-04-06 23:36:31 | src.utils.logger_setup | ERROR    | chat_endpoint:246 | Chat API Error: Error calling model 'gemini-2.5-flash' (RESOURCE_EXHAUSTED): 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-2.5-flash\nPlease retry in 29.17568561s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '29s'}]}}
2026-04-06 23:45:39 | src.utils.logger_setup | ERROR    | chat_endpoint:246 | Chat API Error: Error calling model 'gemini-2.5-flash' (RESOURCE_EXHAUSTED): 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-2.5-flash\nPlease retry in 20.9787078s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '20s'}]}}
2026-04-06 23:51:45 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 23:51:45 | src.utils.logger_setup | INFO     | <module>:32 | FastAPI backend started
2026-04-06 23:53:01 | src.utils.logger_setup | ERROR    | chat_endpoint:246 | Chat API Error: Error calling model 'gemini-2.5-flash' (RESOURCE_EXHAUSTED): 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-2.5-flash\nPlease retry in 59.239174568s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '59s'}]}}
2026-04-06 23:58:06 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 23:58:06 | src.utils.logger_setup | INFO     | <module>:32 | FastAPI backend started
