2026-02-27 12:50:49 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:12:15 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:12:15 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:12:20 | src.utils.logger_setup | INFO     | extract_and_validate_vision_data:906 | Vision data validated: {'rpm': 5000, 'speed': 119, 'load': 0, 'temp': 100, 'dtc': 'P0100'}
2026-02-27 14:12:20 | src.utils.logger_setup | INFO     | log_execution_time:108 | ⏱️ Vision_Extraction took 4167.32ms
2026-02-27 14:12:20 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:12:20 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:12:27 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:12:27 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:12:32 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:12:32 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:12:36 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:12:36 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:12:40 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:12:40 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:12:52 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:12:52 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:13:20 | src.utils.logger_setup | INFO     | log_execution_time:108 | ⏱️ Agent_Execution took 21316.29ms
2026-02-27 14:13:20 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:13:20 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:13:45 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:13:45 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:13:52 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:13:52 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:14:15 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:14:15 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:14:56 | src.utils.logger_setup | INFO     | log_execution_time:108 | ⏱️ Agent_Execution took 22892.97ms
2026-02-27 14:14:56 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:14:56 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:15:14 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:15:14 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:15:18 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:15:18 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:24:12 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:24:12 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:24:12 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:24:12 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:24:12 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:24:12 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:24:12 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:24:12 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:24:25 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:24:25 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:24:32 | src.utils.logger_setup | INFO     | extract_and_validate_vision_data:906 | Vision data validated: {'rpm': 5000, 'speed': 119, 'load': 0, 'temp': 100, 'dtc': 'P0100'}
2026-02-27 14:24:32 | src.utils.logger_setup | INFO     | log_execution_time:108 | ⏱️ Vision_Extraction took 5361.81ms
2026-02-27 14:24:32 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:24:32 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:24:38 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:24:38 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:24:43 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:24:43 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:24:48 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:24:48 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:24:51 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:24:51 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:25:08 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:25:08 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:25:40 | src.utils.logger_setup | INFO     | log_execution_time:108 | ⏱️ Agent_Execution took 21035.75ms
2026-02-27 14:25:40 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:25:40 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:26:20 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:26:20 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:26:54 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:26:54 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:27:02 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:27:02 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:27:35 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:27:35 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:27:48 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:27:48 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:30:01 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:30:01 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:30:35 | src.utils.logger_setup | INFO     | log_execution_time:108 | ⏱️ Agent_Execution took 28517.11ms
2026-02-27 14:30:35 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:30:35 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:30:57 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:30:57 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:31:03 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:31:03 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:31:12 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:31:12 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:31:18 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:31:18 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:33:25 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:33:25 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:35:20 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:35:20 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:35:42 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:35:42 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:35:48 | src.utils.logger_setup | INFO     | extract_and_validate_vision_data:906 | Vision data validated: {'rpm': 5000, 'speed': 119, 'load': 0, 'temp': 100, 'dtc': 'P0100'}
2026-02-27 14:35:48 | src.utils.logger_setup | INFO     | log_execution_time:108 | ⏱️ Vision_Extraction took 4720.32ms
2026-02-27 14:35:48 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:35:48 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:35:56 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:35:56 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:36:01 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:36:01 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:36:04 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:36:04 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:36:06 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:36:06 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:36:14 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:36:14 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:36:51 | src.utils.logger_setup | INFO     | log_execution_time:108 | ⏱️ Agent_Execution took 27798.08ms
2026-02-27 14:36:51 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:36:51 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:37:08 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:37:08 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:37:11 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:37:11 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:37:16 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:37:16 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:37:24 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:37:24 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:37:38 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:37:38 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:37:44 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:37:44 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:37:55 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:37:55 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:38:25 | src.utils.logger_setup | INFO     | log_execution_time:108 | ⏱️ Agent_Execution took 24791.58ms
2026-02-27 14:38:25 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:38:25 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:38:47 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:38:47 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:38:53 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:38:53 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:38:59 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:38:59 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
2026-02-27 14:39:03 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260227.log
2026-02-27 14:39:03 | src.utils.logger_setup | INFO     | <module>:703 | Enhanced application started
